addr1,addr2,areacode,cat1,cat2,cat3,contentid,contenttypeid,createdtime,mapx,mapy,mlevel,modifiedtime,sigungucode,title,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,firstimage,firstimage2,cpyrhtDivCd,tel,contentid_2,contenttypeid_2,title_2,createdtime_2,modifiedtime_2,homepage,areacode_2,sigungucode_2,lDongRegnCd_2,lDongSignguCd_2,lclsSystm1_2,lclsSystm2_2,lclsSystm3_2,cat1_2,cat2_2,cat3_2,addr1_2,addr2_2,zipcode_2,mapx_2,mapy_2,mlevel_2,overview,firstimage_2,firstimage2_2,cpyrhtDivCd_2,tel_2,telname,contentid_3,contenttypeid_3,usefee,infocenterculture,usetimeculture,restdateculture,parkingfee,parkingculture,chkcreditcardculture,chkbabycarriageculture,spendtime,accomcountculture,scale,chkpetculture,discountinfo,체험프로그램,예약안내,대관안내,한국어 안내서비스,소장품현황,사업내용,외국어 안내서비스,외국인 예약안내,입 장 료,주차요금,이용가능시설,화장실,관 람 료,한국어 안내서비스_2,외국인 체험가능 프로그램,시설이용료,예약안내_2,소장품현황_2
경기도 시흥시 서해안로 275 (정왕동),,31,A02,A0206,A02060100,3034088,14,2.02311E+13,126.7115013,37.35341591,6,2.02507E+13,14,벅스리움,15013,41,390,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/76/3002376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3002376_image3_1.jpg,Type3,,3034088,14,벅스리움,2.02311E+13,2.02507E+13,https://bugsrium.siheung.go.kr,31,14,41,390,VE,VE07,VE070100,A02,A0206,A02060100,경기도 시흥시 서해안로 275 (정왕동),,15013,126.7115013,37.35341591,6,"벅스리움은 옥구공원 내 지대가 높은 지역 등에 수돗물을 공급하는 하부가압장 시설이었다. 기존 시설물을 리모델링하고 증축하여 시흥시 곤충 전시 체험관 벅스리움으로 개관했다. 벅스리움의 체험전시관은 상설전시관과 특별전시관으로 나뉘며 상설전시관은 곤충의 생태 및 생애 주기별 특징을 학습하고 체험할 수 있는 벅스 스쿨, 시흥 생태계 및 곤충 탐구를 하는 벅스 하우스, 곤충을 만지고 가까워질 수 있게 학습하고 체험할 수 있는 벅스 스트리트, 곤충을 소중히 여기는 방법을 배울 수 있는 기획 전시실로 구성되어 있다. 특별전시관에 관한 내용은 공지 사항에서 확인할 수 있다. 주변 체험 공간으로는 오이도박물관, 맑은물 상상누리, 시흥에코센터 초록배곧 등이 있어 같이 방문하기 용이하다.",http://tong.visitkorea.or.kr/cms/resource/76/3002376_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3002376_image3_1.jpg,Type3,,,3034088,14,"- 일반 3,000원- 어린이/청소년 2,000※ 무료- 36개월 미만 영유아 / 만65세 이상 어르신",031-450-8793,10:00~17:00,매주 월요일 / 매월 1일 / 1월 1일 / 설?추석 연휴,,가능요금 (무료),,,,,,,,,,,,,,,,,,,,,,,,,
부산광역시 금정구 범어사로 250,(청룡동),6,A02,A0206,A02060100,2554111,14,2.01807E+13,129.0681153,35.28397532,6,2.02503E+13,2,범어사 성보박물관,46200,26,410,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/18/3342818_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3342818_image3_1.jpg,Type3,,2554111,14,범어사 성보박물관,2.01807E+13,2.02503E+13,http://www.beomeomuseum.org/,6,2,26,410,VE,VE07,VE070100,A02,A0206,A02060100,부산광역시 금정구 범어사로 250,(청룡동),46200,129.0681153,35.28397532,6,"범어사 성보박물관은 2003년 개관하였으며 범어사 및 범어사 말사의 불교문화재를 보관, 전시, 연구하는 불교문화재 전문 박물관이다. 범어사는 부산광역시 금정구 범어사로(구 청룡동) 금정산 동쪽 기슭에 위치한 사찰로 대한불교 조계종 제14교구 본사이다. 합천 해인사, 양산 통도사와 더불어 영남의 3대 사찰로 불리며, 2012년 11월 사부대중의 수행정진과 화합을 바탕으로 지유대종사를 초대 방장으로 모시고 총림으로 지정되었다. 본 박물관은 범어사의 오랜 역사와 사회적 역할을 증명하듯 유물 종류와 양 또한 적지 않으며, 특히 그중에서도 다양한 전적들과 책판 및 불교회화가 주를 이루고 있다.",http://tong.visitkorea.or.kr/cms/resource/18/3342818_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/3342818_image3_1.jpg,Type3,,,2554111,14,무료,051-508-6139,09:30~17:00,매주 월요일,,가능요금 (무료),불가,불가,약 1시간,,,,,어린이교육프로그램 ,,,,,,,,,,,,,,,,,
인천광역시 미추홀구 경인로70번길 11-13,,2,A02,A0206,A02060100,2551435,14,2.01806E+13,126.6512259,37.46478247,6,2.02503E+13,3,범패민속문화박물관,22163,28,177,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/20/3395120_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/3395120_image3_1.JPG,Type3,,2551435,14,범패민속문화박물관,2.01806E+13,2.02503E+13,www.inmuseum.or.kr,2,3,28,177,VE,VE07,VE070100,A02,A0206,A02060100,인천광역시 미추홀구 경인로70번길 11-13,,22163,126.6512259,37.46478247,6,"인천 미추홀 구청 근처에 총 300여㎡ 전면적이 박물관으로 구성되어 있으며 우리나라의 전통문화 중 하나인 범패와 작법무에 관련된 유물, 국내외 불교의식 법구 및 민화를 전시하고 있다. 박물관 내부에는 범패와 관련된 악기, 의상, 문서 등을 비롯해, 한국의 전통 의식과 제례 문화에 대한 설명이 포함되어 있어 관람객들에게 깊은 인식을 제공한다. 이곳은 지역 주민들과 관광객들에게 한국의 고유한 문화유산을 이해하고 경험할 수 있는 소중한 장소이다.",http://tong.visitkorea.or.kr/cms/resource/20/3395120_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/20/3395120_image3_1.JPG,Type3,,,2551435,14,"- 일반 5,000원- 중ㆍ고등ㆍ어린이 3,000원- 노약자 (65세 이상) 무료※ 문화가 있는 날 무료 (매월 마지막 주 수요일)",032-884-8904,10:00~17:00,매주 일요일,,가능 (공영주차장)요금 (최초 1시간 무료 / 이후 15분 당 300원),가능,불가,,,,,,,,,ㅋ,,,,,,,,,,,,,,
강원특별자치도 원주시 부론면 법천사지길 50-15,,32,A02,A0206,A02060300,3540227,14,2.02509E+13,127.763649,37.20632134,6,2.02509E+13,9,법천사지 유적전시관,26498,51,130,VE,VE07,VE070300,http://tong.visitkorea.or.kr/cms/resource/66/3540166_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3540166_image3_1.jpg,Type3,,3540227,14,법천사지 유적전시관,2.02509E+13,2.02509E+13,https://whm.wonju.go.kr,32,9,51,130,VE,VE07,VE070300,A02,A0206,A02060300,강원특별자치도 원주시 부론면 법천사지길 50-15,,26498,127.763649,37.20632134,6,"원주 법천사지 유적전시관은 고려 문종 때 왕사와 국사를 지낸 지광국사가 머물면서 큰 사찰의 규모를 갖추게 된 법천사가 있던 폐사지(국가지정문화유산 사적 법천사지) 내에 지어진 유적전시관으로, 전시관 실내에 고려시대 승탑의 백미로 꼽히는 국보 원주 법천사지 지광국사탑이 원주를 떠난 지 110여 년 만에 환수되어 전시되어 있다. 이 탑은 1910년대 일본으로 무단 반출되었다가, 다시 명동성당, 경복궁 등으로 거처를 옮기다 한국전쟁 당시 피폭 되어 복원 후 경복궁 고궁 박물관에 위치하다 국립문화유산연구원으로 옮겨져 보존처리 후 본 위치인 법천사지로 돌아왔다. 지광국사탑 외에도 법천사지 내 발굴조사에서 수습된 여러 유물들 또한 1, 2층 전시실에서 관람할 수 있다. 전시관 실외에는 사적 법천사지가 위치했던 터와 고려 시대 대표적인 걸작으로 꼽히는 국보 원주 법천사지 지광국사현묘탑비 또한 관람할 수 있다.",http://tong.visitkorea.or.kr/cms/resource/66/3540166_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3540166_image3_1.jpg,Type3,,,3540227,14,무료,033-737-2808,09:00~18:00,매주 월요일 / 1월 1일 / 설·추석 당일 / 공휴일 다음날,무료,가능,,,,,,,,"법천사지 발굴체험 / 법천사지 탐험대
",,,,,,,,,,,,,,,,,
경기도 용인시 처인구 양지면 학촌로53번길 4,,31,A02,A0206,A02060500,2666913,14,2.02008E+13,127.3022008,37.24146443,6,2.02503E+13,23,벗이미술관,17162,41,461,VE,VE07,VE070600,,,,,2666913,14,벗이미술관,2.02008E+13,2.02503E+13,http://www.versi.co.kr,31,23,41,461,VE,VE07,VE070600,A02,A0206,A02060500,경기도 용인시 처인구 양지면 학촌로53번길 4,,17162,127.3022008,37.24146443,6,"벗이미술관은 2015년 개관하여 설계부터 장애인 및 노약자의 관람 이용편의를 도모하여 누구나 쉽게 관람할 수 있도록 노력한 미술관이다. 어린아이들도 편안하게 감상할 수 있는 작품들과 체험 프로그램, 작은 놀이터가 있어 아이들과 함께 방문하기에도 좋다. 전시동, 작가동 및 부대시설을 갖추고 있으며 대중들이 공감하기 쉬운 다양한 현대미술전시를 함께 운영하고 있다.",,,,,,2666913,14,"- 성인 10,000원- 학생 (8세 이상) 4,000원※ 무료- 미취학아동 / 경로 / 장애인",031-333-2114,10:00~18:00 (매표 마감 17:30),매주 월요일 / 1월 1일 / 명절 / 작품 교체시 휴관,,,없음,없음,,,,,,,,,,,,,,,,,,,,,,,
부산광역시 해운대구 APEC로 55,,6,A02,A0206,A02060400,130668,14,2.0051E+13,129.1363347,35.16911167,6,2.02504E+13,16,벡스코(BEXCO),48060,26,350,VE,VE07,VE070400,http://tong.visitkorea.or.kr/cms/resource/55/3020355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3020355_image3_1.jpg,Type3,,130668,14,벡스코(BEXCO),2.0051E+13,2.02504E+13,https://www.bexco.co.kr/kor/Main.do,6,16,26,350,VE,VE07,VE070400,A02,A0206,A02060400,부산광역시 해운대구 APEC로 55,,48060,129.1363347,35.16911167,6,"부산광역시 해운대구에 있는 BEXCO는 2001년 9월 개관한 국제 규모의 전시·컨벤션센터이다. 벡스코의 시설로는 제 1전시장, 제 2전시장, 회의실 13개소, 컨벤션홀 19개소, 대형 공연장인 오리토리움 등으로 구성되어 있다. 벡스코는 기둥이 없는 초대형 단층 공간으로 전문 전시장과, 다목적홀, 야외전시장, 상설전시장을 갖추고 있으며, 각종 첨단 설비가 완벽하게 갖춰져 있어 국제 전시회 및 국내 전시회, 대규모 회의, 공연, 이벤트, 스포츠 행사장으로 활용되고 있다. 부산코믹월드, 부산국제모터쇼, 부산국제철도기술산업전 등 다양한 정기 행사와 공연을 개최하는 국내 대표 전시장이다.",http://tong.visitkorea.or.kr/cms/resource/55/3020355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/3020355_image3_1.jpg,Type3,,,130668,14,※ 이용시설마다 상이하므로 홈페이지 참조,051-740-7300,※ 이용시설마다 상이하므로 홈페이지 참조,연중무휴,,가능,없음,없음,,,,,,,,,,,,,,,,,,,,,,,
충청북도 증평군 도안면 연촌리,산47-6,33,A02,A0206,A02060300,3398112,14,2.0241E+13,127.5829199,36.84914808,6,2.02503E+13,12,벨포레 미디어아트센터,27900,43,745,VE,VE07,VE070300,,,,,3398112,14,벨포레 미디어아트센터,2.0241E+13,2.02503E+13,https://blog.naver.com/belleforet409,33,12,43,745,VE,VE07,VE070300,A02,A0206,A02060300,충청북도 증평군 도안면 연촌리,산47-6,27900,127.5829199,36.84914808,6,"벨포레 미디어아트센터는 지구 밖 우주로 여행을 하는 콘셉트의 미디어 전시관이다. 무수히 많은 별과 행성들, 그리고 인류와 대자연이 존재하는 지구를 품고 있는 신비로운 우주를 미디어아트의 생생한 영상을 통해 탐험하고 체험할 수 있다. 총 8개의 전시관으로 구성된 미디어아트센터 전시관은 광활한 우주의 느낌을 몰입감 있게 전달받을 수 있다.",,,,,,3398112,14,"[성인]- 17,000원[청소년]- 13,000원[어린이]- 8,000원",043-926-1160,10:00~18:00,연중무휴,,가능,,,,,,,,,,,,,,,,,,,,,,,,,
전북특별자치도 김제시 부량면 벽골제로 442,,37,A02,A0206,A02060100,130253,14,2.02401E+13,126.8536117,35.75540481,6,2.02401E+13,3,벽골제 농경문화 박물관,54425,52,210,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/66/1603966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1603966_image3_1.jpg,Type3,063-540-4993,130253,14,벽골제 농경문화 박물관,2.02401E+13,2.02401E+13,https://www.gimje.go.kr/byeokgolje,37,3,52,210,VE,VE07,VE070100,A02,A0206,A02060100,전북특별자치도 김제시 부량면 벽골제로 442,,54425,126.8536117,35.75540481,6,"벽골제는 김제시 포교리와 월승리 일대의 저수지를 이르며 약 2.6㎞의 제방이 있으며, 우리나라에서 가장 오래되고 규모가 큰 저수지로 알려져 있다. 이곳은 농업 국가로서 일찍부터 농사를 위해 수리 시설을 갖춘 조상의 슬기를 엿볼 수 있는 곳이다. 벽골제에 대한 연혁을 살펴보면, 삼국사기와 삼국유사에는 330년(신라 흘해왕 21)에 공사를 시작해 790년(신라 원성왕 6)에 증축했다고 했고, 동국여지승람과 세종실록지리지에는 고려 현종 및 인종 때와 조선 1415년(태종 15)에 개축했다고 했다. 이러한 곳에 자리잡은 벽골제 농경문화 박물관은 사적인 벽골제와 김제 만경평야, 수천년 농경문화의 가치를 선양하기 위한 전시교육공간으로 1998년 개관하였다. 사적 벽골제와 농경문화의 가치를 알리고 김제 지역을 발견하며 조사연구 · 자료수집 · 보존관리 · 전시교육 사업을 추진하고 있다. 농경문화, 생활민속, 벽골제언실, 동진관의 상설전시실 4개와 기획전시실이 운영되고 있으며, 실감콘텐츠 디지털영상관이 있다. 이외에도 식당과 매점 등의 편의 시설이 있다.",http://tong.visitkorea.or.kr/cms/resource/66/1603966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1603966_image3_1.jpg,Type3,063-540-4993,벽골제 농경문화 박물관,130253,14,무료,063-540-4993,동절기(11월~2월) 09:00~17:00  하절기(3월~10월) 09:00~18:00,월요일 / 1월 1일,무료,있음,가능,없음,,,"2,183.6㎡",불가,,곤충만들기,문화해설사 사전 전화 예약,,,"수리문화와 관련된 유물(쌀뒤주, 농기구 등) 250여점",,가능,,,,,,,,,,,
경기도 파주시 탄현면 헤이리마을길 48-38,,31,A02,A0206,A02060100,2551447,14,2.01806E+13,126.7000346,37.78761797,6,2.02506E+13,27,벽봉한국장신구박물관,10859,41,480,VE,VE07,VE070100,http://tong.visitkorea.or.kr/cms/resource/41/3353841_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3353841_image3_1.jpg,Type3,,2551447,14,벽봉한국장신구박물관,2.01806E+13,2.02506E+13,,31,27,41,480,VE,VE07,VE070100,A02,A0206,A02060100,경기도 파주시 탄현면 헤이리마을길 48-38,,10859,126.7000346,37.78761797,6,"벽봉한국장신구박물관은 한국전통문화의 격조와 품격을 알리기 위하여 2014년 무형유산이 설립한 1종 전문 박물관이다. 선시대 왕실과 반가에서 사용한 한국의 전통장신구와 옥공예품에 관련된 작품을 전시하고 있다. 박물관의 소장품은 대부분 국가무형유산 옥장 김영희 선생님의 작품으로, 조선시대 왕실에서 사용된 궁중 장신구의 복원, 복제한 작품과 문양을 응용한 현대 창작품이 주를 이루고 있다. 이러한 특성을 살려 문화유산과 전통기술에 대한 가치를 향유하고 보편화를 위한 노력을 통해 전통문화에 대한 친밀함을 높이고자 한다.",http://tong.visitkorea.or.kr/cms/resource/41/3353841_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/3353841_image3_1.jpg,Type3,,,2551447,14,"- 일반 6,000원- 어린이·청소년 4,000원",031-949-0848,10:00~18:00,매주 월요일~화요일※ 박물관 사정에 따라 변경될 수 있음,무료,가능,,불가,,,,,,실버주얼리 만들기 / 천연원석 장신구 만들기 / 구슬팔찌 만들기 / 매듭팔찌 만들기 등,,,,,,,,,,,,,,,,,
경상북도 성주군 성주읍 경산길 17,,35,A02,A0206,A02061200,3449443,14,2.02412E+13,128.2852387,35.91698953,6,2.02507E+13,10,별고을시네마,40027,47,840,VE,VE06,VE060200,http://tong.visitkorea.or.kr/cms/resource/50/3449050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3449050_image3_1.jpg,Type1,,3449443,14,별고을시네마,2.02412E+13,2.02507E+13,http://seongju.scinema.kr,35,10,47,840,VE,VE06,VE060200,A02,A0206,A02061200,경상북도 성주군 성주읍 경산길 17,,40027,128.2852387,35.91698953,6,"별고을시네마는 경상북도 성주군 성주읍에 위치한 작은 영화관으로, 성주창의문화센터 내에 자리하고 있다. 1관과 2관으로 구성되어 있으며 최신 영화를 상영하며, 지역 주민들에게 문화생활을 지원하는 공간이다.",http://tong.visitkorea.or.kr/cms/resource/50/3449050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3449050_image3_1.jpg,Type1,,,3449443,14,,054-932-7717,매주 10:00-22:00,연중무휴,관람료 2D 7000 / 3D 9000 / 할인시 6000,,,,,,,,,,,,,,,,,,,,,,,,,,
경기도 남양주시 별내면 용암비루개길 143,,31,A02,A0206,A02060300,3013783,14,2.02309E+13,127.1331021,37.73447084,6,2.02505E+13,9,별내어린이천문대,12076,41,360,VE,VE07,VE070500,http://tong.visitkorea.or.kr/cms/resource/37/3012237_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/37/3012237_image3_1.JPG,Type3,,3013783,14,별내어린이천문대,2.02309E+13,2.02505E+13,https://cafe.naver.com/astrocamp6,31,9,41,360,VE,VE07,VE070500,A02,A0206,A02060300,경기도 남양주시 별내면 용암비루개길 143,,12076,127.1331021,37.73447084,6,별내어린이천문대는 남양주 별내면에서 산속으로 더 들어가야 만날 수 있는 곳에 있다. 용암리 산속에 자리 잡아 수도권에서 별 관측이 가장 좋다고 한다. 어린이들에게 특화된 맞춤형 천문우주 교육프로그램과 전문 관측장비 및 시설을 갖추고 아이들이 직접 망원경을 조작하여 별과 행성들을 관측할 수 있는 체험교육 공간이다.,http://tong.visitkorea.or.kr/cms/resource/37/3012237_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/37/3012237_image3_1.JPG,Type3,,,3013783,14,"- 정규교실 480,000원- 가족 프로그램 70,000원- 일일 천문교실 35,000원",0507-1335-3246,14:30~23:30 (준비시간 17:00~18:00),매주 일요일 / 월요일,,가능요금 (무료),,,,,,,,"정규교실 체험 / 가족 프로그램 체험 / 일일 천문교실 체험 등<br>
※ 자세한 사항은 홈페이지 참조 및 유선 문의",,,,,,,,,,,,,,,,,
